,Date,Country,WHO_Region,New_Cases,Cumulative_Cases,New_Deaths,Cumulative_Deaths
1783,2020-08,French Polynesia,WPRO,465,6577,0,0
1784,2020-09,French Polynesia,WPRO,1201,33370,7,70
1785,2020-10,French Polynesia,WPRO,5534,124394,22,465
1786,2020-11,French Polynesia,WPRO,6834,346292,44,1622
1787,2020-12,French Polynesia,WPRO,2755,490122,41,2954
1788,2021-01,French Polynesia,WPRO,1209,543150,17,3860
1789,2021-02,French Polynesia,WPRO,327,511390,8,3792
1790,2021-03,French Polynesia,WPRO,235,574513,2,4361
1791,2021-04,French Polynesia,WPRO,133,560539,0,4230
1792,2021-05,French Polynesia,WPRO,105,583207,1,4377
1793,2021-06,French Polynesia,WPRO,143,568210,0,4260
1794,2021-07,French Polynesia,WPRO,1045,594660,7,4474
1795,2021-08,French Polynesia,WPRO,20130,941552,274,7282
1796,2021-09,French Polynesia,WPRO,5003,1312977,197,16737
1797,2021-10,French Polynesia,WPRO,360,1407444,16,19545
1798,2021-11,French Polynesia,WPRO,773,1368604,0,19080
1799,2021-12,French Polynesia,WPRO,28,787622,0,10812
1800,2020-01,Gabon,AFRO,0,0,0,0
1801,2020-02,Gabon,AFRO,0,0,0,0
1802,2020-03,Gabon,AFRO,7,78,1,12
1803,2020-04,Gabon,AFRO,269,2811,2,43
1804,2020-05,Gabon,AFRO,2337,38496,12,305
1805,2020-06,Gabon,AFRO,2781,117378,27,850
1806,2020-07,Gabon,AFRO,1958,192182,7,1429
1807,2020-08,Gabon,AFRO,1153,251464,4,1605
1808,2020-09,Gabon,AFRO,247,259612,1,1599
1809,2020-10,Gabon,AFRO,205,274787,1,1677
1810,2020-11,Gabon,AFRO,234,272234,4,1720
1811,2020-12,Gabon,AFRO,380,290248,5,1935
1812,2021-01,Gabon,AFRO,1177,309095,4,2051
1813,2021-02,Gabon,AFRO,3816,352587,15,2061
1814,2021-03,Gabon,AFRO,4576,523161,31,3075
1815,2021-04,Gabon,AFRO,3428,635568,24,3885
1816,2021-05,Gabon,AFRO,1797,736434,12,4478
1817,2021-06,Gabon,AFRO,619,741940,9,4677
1818,2021-07,Gabon,AFRO,400,781857,5,5016
1819,2021-08,Gabon,AFRO,435,793212,1,5111
1820,2021-09,Gabon,AFRO,3696,820181,18,5173
1821,2021-10,Gabon,AFRO,6010,1025805,56,6554
1822,2021-11,Gabon,AFRO,1817,1099563,40,7919
1823,2021-12,Gabon,AFRO,339,637523,6,4783
1824,2020-01,Gambia,AFRO,0,0,0,0
1825,2020-02,Gambia,AFRO,0,0,0,0
1826,2020-03,Gambia,AFRO,3,52,1,4
1827,2020-04,Gambia,AFRO,8,224,0,30
1828,2020-05,Gambia,AFRO,14,669,0,31
1829,2020-06,Gambia,AFRO,22,993,1,40
1830,2020-07,Gambia,AFRO,356,3902,6,125
1831,2020-08,Gambia,AFRO,2394,54320,88,1638
1832,2020-09,Gambia,AFRO,782,101200,16,3131
1833,2020-10,Gambia,AFRO,87,112688,7,3637
1834,2020-11,Gambia,AFRO,68,111056,4,3645
1835,2020-12,Gambia,AFRO,63,117206,1,3815
1836,2021-01,Gambia,AFRO,293,121171,4,3919
1837,2021-02,Gambia,AFRO,601,122928,20,3860
1838,2021-03,Gambia,AFRO,729,156229,16,4847
1839,2021-04,Gambia,AFRO,467,170173,10,5073
1840,2021-05,Gambia,AFRO,106,184411,5,5454
1841,2021-06,Gambia,AFRO,86,180788,2,5405
1842,2021-07,Gambia,AFRO,1883,208711,32,5953
1843,2021-08,Gambia,AFRO,1736,280325,106,8359
1844,2021-09,Gambia,AFRO,236,295329,19,9892
1845,2021-10,Gambia,AFRO,33,308369,2,10506
1846,2021-11,Gambia,AFRO,22,299452,2,10239
1847,2021-12,Gambia,AFRO,62,170224,0,5814
1848,2020-01,Georgia,EURO,0,0,0,0
1849,2020-02,Georgia,EURO,3,6,0,0
1850,2020-03,Georgia,EURO,112,1250,0,0
1851,2020-04,Georgia,EURO,424,9663,6,99
1852,2020-05,Georgia,EURO,244,20891,6,334
1853,2020-06,Georgia,EURO,145,25950,3,408
1854,2020-07,Georgia,EURO,240,31914,2,478
1855,2020-08,Georgia,EURO,319,41023,2,541
1856,2020-09,Georgia,EURO,4705,91939,17,649
1857,2020-10,Georgia,EURO,32744,573395,271,4257
1858,2020-11,Georgia,EURO,96648,2505524,960,22454
1859,2020-12,Georgia,EURO,91836,5970896,1238,59506
1860,2021-01,Georgia,EURO,30691,7590826,673,89577
1861,2021-02,Georgia,EURO,12647,7429803,332,94071
1862,2021-03,Georgia,EURO,11003,8552929,268,113354
1863,2021-04,Georgia,EURO,28549,8819854,332,117780
1864,2021-05,Georgia,EURO,33653,10205280,663,137988
1865,2021-06,Georgia,EURO,22115,10669621,543,152378
1866,2021-07,Georgia,EURO,53456,12010407,504,171781
1867,2021-08,Georgia,EURO,130277,15060119,1588,201791
1868,2021-09,Georgia,EURO,63201,17588555,1538,249705
1869,2021-10,Georgia,EURO,106235,20483438,1099,293511
1870,2021-11,Georgia,EURO,126396,23631879,2009,332119
1871,2021-12,Georgia,EURO,58538,14930417,917,213612
1872,2020-01,Germany,EURO,5,14,0,0
1873,2020-02,Germany,EURO,52,473,0,0
1874,2020-03,Germany,EURO,61856,481584,583,2803
1875,2020-04,Germany,EURO,97206,3737253,5705,104085
1876,2020-05,Germany,EURO,22363,5348664,2212,238873
1877,2020-06,Germany,EURO,12777,5624689,473,263619
1878,2020-07,Germany,EURO,14439,6224385,168,281197
1879,2020-08,Germany,EURO,33683,6958941,157,286050
1880,2020-09,Germany,EURO,46838,7938368,190,281267
1881,2020-10,Germany,EURO,229534,11370428,964,303816
1882,2020-11,Germany,EURO,535116,23795493,5796,386407
1883,2020-12,Germany,EURO,665868,43115649,16823,742784
1884,2021-01,Germany,EURO,496626,61835458,23874,1401322
1885,2021-02,Germany,EURO,225973,65370665,13100,1811350
1886,2021-03,Germany,EURO,366537,80734735,6297,2281702
1887,2021-04,Germany,EURO,572724,92727472,6508,2383237
1888,2021-05,Germany,EURO,299529,110749970,5592,2665823
1889,2021-06,Germany,EURO,47015,111402392,2433,2698444
1890,2021-07,Germany,EURO,41024,116067693,783,2830894
1891,2021-08,Germany,EURO,173691,118979976,542,2848936
1892,2021-09,Germany,EURO,284645,123056375,1438,2785127
1893,2021-10,Germany,EURO,370049,135782969,2091,2932962
1894,2021-11,Germany,EURO,1239263,154041585,5615,2945464
1895,2021-12,Germany,EURO,884562,107778943,6295,1777368
1896,2020-01,Ghana,AFRO,0,0,0,0
1897,2020-02,Ghana,AFRO,0,0,0,0
1898,2020-03,Ghana,AFRO,152,989,4,25
1899,2020-04,Ghana,AFRO,1519,22051,12,237
1900,2020-05,Ghana,AFRO,6097,157889,19,799
1901,2020-06,Ghana,AFRO,9583,360940,77,1939
1902,2020-07,Ghana,AFRO,17791,806193,63,4388
1903,2020-08,Ghana,AFRO,9063,1285131,101,7189
1904,2020-09,Ghana,AFRO,2277,1364185,25,8690
1905,2020-10,Ghana,AFRO,1573,1464009,19,9582
1906,2020-11,Ghana,AFRO,3514,1497421,3,9643
1907,2020-12,Ghana,AFRO,3202,1648849,12,10189
1908,2021-01,Ghana,AFRO,10656,1801434,70,10899
1909,2021-02,Ghana,AFRO,17159,2105239,189,14421
1910,2021-03,Ghana,AFRO,7966,2719522,148,21182
1911,2021-04,Ghana,AFRO,2010,2744545,37,22875
1912,2021-05,Ghana,AFRO,1336,2890387,6,24258
1913,2021-06,Ghana,AFRO,1744,2840602,10,23705
1914,2021-07,Ghana,AFRO,7377,3061186,28,25049
1915,2021-08,Ghana,AFRO,15247,3442617,194,28540
1916,2021-09,Ghana,AFRO,8750,3710826,133,32997
1917,2021-10,Ghana,AFRO,3061,3994677,25,36074
1918,2021-11,Ghana,AFRO,843,3918747,34,35999
1919,2021-12,Ghana,AFRO,991,2231087,46,20844
1920,2020-01,Gibraltar,EURO,0,0,0,0
1921,2020-02,Gibraltar,EURO,0,0,0,0
1922,2020-03,Gibraltar,EURO,61,372,0,0
1923,2020-04,Gibraltar,EURO,72,3354,0,0
1924,2020-05,Gibraltar,EURO,20,4349,0,0
1925,2020-06,Gibraltar,EURO,16,5011,0,0
1926,2020-07,Gibraltar,EURO,9,5352,0,0
1927,2020-08,Gibraltar,EURO,89,6486,0,0
1928,2020-09,Gibraltar,EURO,107,9721,0,0
1929,2020-10,Gibraltar,EURO,306,16248,0,0
1930,2020-11,Gibraltar,EURO,321,25596,5,53
1931,2020-12,Gibraltar,EURO,784,37372,1,171
1932,2021-01,Gibraltar,EURO,2303,102526,67,1035
1933,2021-02,Gibraltar,EURO,140,117295,19,2370
1934,2021-03,Gibraltar,EURO,37,131803,2,2900
1935,2021-04,Gibraltar,EURO,18,128257,0,2820
1936,2021-05,Gibraltar,EURO,10,132882,0,2914
1937,2021-06,Gibraltar,EURO,53,129416,0,2820
1938,2021-07,Gibraltar,EURO,576,141101,0,2914
1939,2021-08,Gibraltar,EURO,420,160847,3,2957
1940,2021-09,Gibraltar,EURO,199,163367,0,2910
1941,2021-10,Gibraltar,EURO,433,177780,1,3023
1942,2021-11,Gibraltar,EURO,1229,196995,0,2940
1943,2021-12,Gibraltar,EURO,480,126566,2,1691
1944,2020-01,Greece,EURO,0,0,0,0
1945,2020-02,Greece,EURO,4,8,0,0
1946,2020-03,Greece,EURO,1208,12230,43,293
1947,2020-04,Greece,EURO,1366,63078,96,2990
1948,2020-05,Greece,EURO,350,86161,36,4923
1949,2020-06,Greece,EURO,490,94783,16,5550
1950,2020-07,Greece,EURO,1038,121337,12,6064
1951,2020-08,Greece,EURO,5889,220474,59,7052
1952,2020-09,Greece,EURO,8060,423392,126,9581
1953,2020-10,Greece,EURO,19103,791364,232,15211
1954,2020-11,Greece,EURO,67138,2188051,1701,36559
1955,2020-12,Greece,EURO,33895,3887294,2467,115446
1956,2021-01,Greece,EURO,18788,4589483,1067,168855
1957,2021-02,Greece,EURO,37336,4862723,689,173558
1958,2021-03,Greece,EURO,70627,7097537,1549,224896
1959,2021-04,Greece,EURO,83123,9309934,2298,278085
1960,2021-05,Greece,EURO,58389,11770827,1739,353309
1961,2021-06,Greece,EURO,20717,12604512,622,375141
1962,2021-07,Greece,EURO,65748,14134445,247,399162
1963,2021-08,Greece,EURO,91672,16730284,677,412046
1964,2021-09,Greece,EURO,68594,18645110,1119,428082
1965,2021-10,Greece,EURO,85913,21470547,1099,475124
1966,2021-11,Greece,EURO,191735,25116003,2173,506351
1967,2021-12,Greece,EURO,90958,16701863,1584,321182
1968,2020-01,Greenland,EURO,0,0,0,0
1969,2020-02,Greenland,EURO,0,0,0,0
1970,2020-03,Greenland,EURO,10,70,0,0
1971,2020-04,Greenland,EURO,1,325,0,0
1972,2020-05,Greenland,EURO,2,350,0,0
1973,2020-06,Greenland,EURO,0,390,0,0
1974,2020-07,Greenland,EURO,1,406,0,0
1975,2020-08,Greenland,EURO,0,434,0,0
1976,2020-09,Greenland,EURO,0,420,0,0
1977,2020-10,Greenland,EURO,3,488,0,0
1978,2020-11,Greenland,EURO,1,524,0,0
1979,2020-12,Greenland,EURO,9,646,0,0
1980,2021-01,Greenland,EURO,3,903,0,0
1981,2021-02,Greenland,EURO,0,840,0,0
1982,2021-03,Greenland,EURO,1,958,0,0
1983,2021-04,Greenland,EURO,0,930,0,0
1984,2021-05,Greenland,EURO,9,1016,0,0
1985,2021-06,Greenland,EURO,10,1379,0,0
1986,2021-07,Greenland,EURO,68,2237,0,0
1987,2021-08,Greenland,EURO,215,7316,0,0
1988,2021-09,Greenland,EURO,240,13198,0,0
1989,2021-10,Greenland,EURO,226,20728,0,0
1990,2021-11,Greenland,EURO,657,31670,0,0
1991,2021-12,Greenland,EURO,481,29019,0,0
1992,2020-01,Grenada,AMRO,0,0,0,0
1993,2020-02,Grenada,AMRO,0,0,0,0
1994,2020-03,Grenada,AMRO,9,47,0,0
1995,2020-04,Grenada,AMRO,10,398,0,0
1996,2020-05,Grenada,AMRO,4,669,0,0
1997,2020-06,Grenada,AMRO,0,690,0,0
1998,2020-07,Grenada,AMRO,1,714,0,0
1999,2020-08,Grenada,AMRO,0,744,0,0
2000,2020-09,Grenada,AMRO,0,720,0,0
2001,2020-10,Grenada,AMRO,4,796,0,0
2002,2020-11,Grenada,AMRO,13,1035,0,0
2003,2020-12,Grenada,AMRO,89,2383,1,3
2004,2021-01,Grenada,AMRO,18,4296,0,31
2005,2021-02,Grenada,AMRO,0,4144,0,28
2006,2021-03,Grenada,AMRO,7,4726,0,31
2007,2021-04,Grenada,AMRO,6,4736,0,30
2008,2021-05,Grenada,AMRO,0,4991,0,31
2009,2021-06,Grenada,AMRO,1,4834,0,30
2010,2021-07,Grenada,AMRO,6,5069,0,31
2011,2021-08,Grenada,AMRO,189,6357,0,31
2012,2021-09,Grenada,AMRO,4682,84817,134,1380
2013,2021-10,Grenada,AMRO,800,174663,63,5604
2014,2021-11,Grenada,AMRO,49,175967,2,5982
2015,2021-12,Grenada,AMRO,27,100442,0,3400
2016,2020-01,Guadeloupe,AMRO,0,0,0,0
2017,2020-02,Guadeloupe,AMRO,0,0,0,0
2018,2020-03,Guadeloupe,AMRO,106,1013,4,10
2019,2020-04,Guadeloupe,AMRO,45,4248,7,254
2020,2020-05,Guadeloupe,AMRO,11,4819,3,404
2021,2020-06,Guadeloupe,AMRO,20,5101,0,420
2022,2020-07,Guadeloupe,AMRO,62,6030,0,436
2023,2020-08,Guadeloupe,AMRO,901,15869,2,449
2024,2020-09,Guadeloupe,AMRO,3809,90286,37,854
2025,2020-10,Guadeloupe,AMRO,2788,209576,73,3081
2026,2020-11,Guadeloupe,AMRO,602,242519,23,4161
2027,2020-12,Guadeloupe,AMRO,276,263537,6,4728
2028,2021-01,Guadeloupe,AMRO,536,274628,2,4834
2029,2021-02,Guadeloupe,AMRO,812,263229,7,4478
2030,2021-03,Guadeloupe,AMRO,1544,332292,9,5215
2031,2021-04,Guadeloupe,AMRO,2258,377795,38,5768
2032,2021-05,Guadeloupe,AMRO,3104,486926,44,7477
2033,2021-06,Guadeloupe,AMRO,665,517175,12,7879
2034,2021-07,Guadeloupe,AMRO,1867,556730,16,8522
2035,2021-08,Guadeloupe,AMRO,25987,976392,225,10964
2036,2021-09,Guadeloupe,AMRO,7713,1529056,259,20462
2037,2021-10,Guadeloupe,AMRO,1368,1671227,53,24810
2038,2021-11,Guadeloupe,AMRO,606,1644932,3,24661
2039,2021-12,Guadeloupe,AMRO,295,939391,5,14040
2040,2020-01,Guam,WPRO,0,0,0,0
2041,2020-02,Guam,WPRO,0,0,0,0
2042,2020-03,Guam,WPRO,58,447,1,9
2043,2020-04,Guam,WPRO,83,3706,4,134
2044,2020-05,Guam,WPRO,25,4721,0,155
2045,2020-06,Guam,WPRO,81,5778,0,150
2046,2020-07,Guam,WPRO,101,9525,0,155
2047,2020-08,Guam,WPRO,991,19981,5,190
2048,2020-09,Guam,WPRO,1104,58389,37,836
2049,2020-10,Guam,WPRO,2136,107744,32,1959
2050,2020-11,Guam,WPRO,2112,173630,33,2878
2051,2020-12,Guam,WPRO,438,216049,9,3633
2052,2021-01,Guam,WPRO,250,225234,8,3899
2053,2021-02,Guam,WPRO,147,209274,2,3634
2054,2021-03,Guam,WPRO,69,234370,3,4129
2055,2021-04,Guam,WPRO,146,229562,2,4076
2056,2021-05,Guam,WPRO,177,243284,3,4294
2057,2021-06,Guam,WPRO,174,240088,1,4172
2058,2021-07,Guam,WPRO,179,253798,3,4392
2059,2021-08,Guam,WPRO,1689,272987,2,4455
2060,2021-09,Guam,WPRO,2816,350632,47,5076
2061,2021-10,Guam,WPRO,1890,431884,46,6759
2062,2021-11,Guam,WPRO,457,449258,25,7682
2063,2021-12,Guam,WPRO,104,258113,7,4536
2064,2020-01,Guatemala,AMRO,0,0,0,0
2065,2020-02,Guatemala,AMRO,0,0,0,0
2066,2020-03,Guatemala,AMRO,36,309,1,17
2067,2020-04,Guatemala,AMRO,521,6548,15,187
2068,2020-05,Guatemala,AMRO,4050,58698,74,1153
2069,2020-06,Guatemala,AMRO,12323,303870,637,11440
2070,2020-07,Guatemala,AMRO,31896,1008872,1140,40363
2071,2020-08,Guatemala,AMRO,25086,1914428,873,73038
2072,2020-09,Guatemala,AMRO,17056,2478192,498,90042
2073,2020-10,Guatemala,AMRO,16371,3089910,476,107451
2074,2020-11,Guatemala,AMRO,14632,3440668,452,118046
2075,2020-12,Guatemala,AMRO,15195,4031282,637,139272
2076,2021-01,Guatemala,AMRO,21952,4573392,815,160746
2077,2021-02,Guatemala,AMRO,15217,4672354,756,169677
2078,2021-03,Guatemala,AMRO,19499,5698329,449,204511
2079,2021-04,Guatemala,AMRO,32413,6254679,677,214080
2080,2021-05,Guatemala,AMRO,27978,7454241,637,243179
2081,2021-06,Guatemala,AMRO,38449,8199761,1010,256588
2082,2021-07,Guatemala,AMRO,69460,10147195,1101,303753
2083,2021-08,Guatemala,AMRO,103665,12842950,1638,344403
2084,2021-09,Guatemala,AMRO,91445,15463550,1639,383209
2085,2021-10,Guatemala,AMRO,41798,18093992,1403,442245
2086,2021-11,Guatemala,AMRO,18568,18290163,1000,468574
2087,2021-12,Guatemala,AMRO,5585,10550340,133,272088
2088,2020-01,Guernsey,EURO,0,0,0,0
2089,2020-02,Guernsey,EURO,0,0,0,0
2090,2020-03,Guernsey,EURO,60,317,1,2
2091,2020-04,Guernsey,EURO,187,5935,15,311
2092,2020-05,Guernsey,EURO,5,7810,0,496
2093,2020-06,Guernsey,EURO,0,7560,0,480
2094,2020-07,Guernsey,EURO,0,7812,0,496
2095,2020-08,Guernsey,EURO,0,7812,0,496
2096,2020-09,Guernsey,EURO,4,7611,0,480
2097,2020-10,Guernsey,EURO,11,8053,0,496
2098,2020-11,Guernsey,EURO,19,8388,0,480
2099,2020-12,Guernsey,EURO,11,9025,0,496
2100,2021-01,Guernsey,EURO,152,9931,0,496
2101,2021-02,Guernsey,EURO,370,20812,1,463
2102,2021-03,Guernsey,EURO,2,25451,0,527
2103,2021-04,Guernsey,EURO,1,24645,0,510
2104,2021-05,Guernsey,EURO,1,25483,0,527
2105,2021-06,Guernsey,EURO,14,24776,0,510
2106,2021-07,Guernsey,EURO,109,27276,0,527
2107,2021-08,Guernsey,EURO,291,33532,1,556
2108,2021-09,Guernsey,EURO,360,43430,3,580
2109,2021-10,Guernsey,EURO,520,56683,2,666
2110,2021-11,Guernsey,EURO,1815,85461,0,690
2111,2021-12,Guernsey,EURO,1529,81739,0,391
2112,2020-01,Guinea,AFRO,0,0,0,0
2113,2020-02,Guinea,AFRO,0,0,0,0
2114,2020-03,Guinea,AFRO,16,120,0,0
2115,2020-04,Guinea,AFRO,1335,14326,7,73
2116,2020-05,Guinea,AFRO,2355,79233,16,458
2117,2020-06,Guinea,AFRO,1645,137641,8,770
2118,2020-07,Guinea,AFRO,1891,194570,15,1206
2119,2020-08,Guinea,AFRO,2129,259403,13,1603
2120,2020-09,Guinea,AFRO,1263,302457,7,1892
2121,2020-10,Guinea,AFRO,1386,349652,5,2147
2122,2020-11,Guinea,AFRO,1019,377933,5,2230
2123,2020-12,Guinea,AFRO,668,416465,4,2442
2124,2021-01,Guinea,AFRO,768,436588,2,2516
2125,2021-02,Guinea,AFRO,1419,420698,7,2378
2126,2021-03,Guinea,AFRO,4014,554447,36,3234
2127,2021-04,Guinea,AFRO,2307,635229,19,4058
2128,2021-05,Guinea,AFRO,957,705341,17,4734
2129,2021-06,Guinea,AFRO,581,702653,8,4975
2130,2021-07,Guinea,AFRO,1811,757796,45,5776
2131,2021-08,Guinea,AFRO,3836,861127,121,8757
2132,2021-09,Guinea,AFRO,982,900439,43,10878
2133,2021-10,Guinea,AFRO,271,946929,7,11892
2134,2021-11,Guinea,AFRO,117,921438,2,11594
2135,2021-12,Guinea,AFRO,44,523451,1,6590
2136,2020-01,Guinea-Bissau,AFRO,0,0,0,0
2137,2020-02,Guinea-Bissau,AFRO,0,0,0,0
2138,2020-03,Guinea-Bissau,AFRO,8,18,0,0
2139,2020-04,Guinea-Bissau,AFRO,69,1224,1,4
2140,2020-05,Guinea-Bissau,AFRO,1179,25449,7,127
2141,2020-06,Guinea-Bissau,AFRO,398,43815,16,438
2142,2020-07,Guinea-Bissau,AFRO,327,58111,2,790
2143,2020-08,Guinea-Bissau,AFRO,168,64747,7,953
2144,2020-09,Guinea-Bissau,AFRO,175,68182,6,1146
2145,2020-10,Guinea-Bissau,AFRO,89,73909,2,1246
2146,2020-11,Guinea-Bissau,AFRO,9,72541,2,1270
2147,2020-12,Guinea-Bissau,AFRO,25,75705,2,1371
2148,2021-01,Guinea-Bissau,AFRO,176,77173,0,1395
2149,2021-02,Guinea-Bissau,AFRO,624,81839,3,1295
2150,2021-03,Guinea-Bissau,AFRO,401,107023,13,1654
2151,2021-04,Guinea-Bissau,AFRO,85,110831,6,1978
2152,2021-05,Guinea-Bissau,AFRO,33,116110,1,2090
2153,2021-06,Guinea-Bissau,AFRO,87,114329,1,2059
2154,2021-07,Guinea-Bissau,AFRO,598,125405,6,2218
2155,2021-08,Guinea-Bissau,AFRO,1315,159289,42,2873
2156,2021-09,Guinea-Bissau,AFRO,337,180220,18,3822
2157,2021-10,Guinea-Bissau,AFRO,30,189827,6,4311
2158,2021-11,Guinea-Bissau,AFRO,307,189487,7,4331
2159,2021-12,Guinea-Bissau,AFRO,15,109582,1,2530
2160,2020-01,Guyana,AMRO,0,0,0,0
2161,2020-02,Guyana,AMRO,0,0,0,0
2162,2020-03,Guyana,AMRO,8,159,1,19
2163,2020-04,Guyana,AMRO,67,1442,7,175
2164,2020-05,Guyana,AMRO,75,3474,3,308
2165,2020-06,Guyana,AMRO,80,5250,1,360
2166,2020-07,Guyana,AMRO,168,9651,8,533
2167,2020-08,Guyana,AMRO,786,22367,15,783
2168,2020-09,Guyana,AMRO,1603,58431,43,1694
2169,2020-10,Guyana,AMRO,1311,109899,45,3220
2170,2020-11,Guyana,AMRO,1240,142231,26,4133
2171,2020-12,Guyana,AMRO,963,183333,15,4854
2172,2021-01,Guyana,AMRO,1227,210877,11,5238
2173,2021-02,Guyana,AMRO,985,227421,20,5165
2174,2021-03,Guyana,AMRO,1669,286399,34,6480
2175,2021-04,Guyana,AMRO,2781,343388,64,7812
2176,2021-05,Guyana,AMRO,3859,464177,89,10396
2177,2021-06,Guyana,AMRO,3069,552044,84,12842
2178,2021-07,Guyana,AMRO,2481,657084,69,15535
2179,2021-08,Guyana,AMRO,2951,731398,76,17816
2180,2021-09,Guyana,AMRO,6036,849761,167,20748
2181,2021-10,Guyana,AMRO,4085,1051060,132,26417
2182,2021-11,Guyana,AMRO,2329,1100953,77,28682
2183,2021-12,Guyana,AMRO,911,650606,38,17157
2184,2020-01,Haiti,AMRO,0,0,0,0
2185,2020-02,Haiti,AMRO,0,0,0,0
2186,2020-03,Haiti,AMRO,15,83,0,0
2187,2020-04,Haiti,AMRO,61,1261,6,81
2188,2020-05,Haiti,AMRO,1508,15136,29,594
2189,2020-06,Haiti,AMRO,4263,123311,69,2118
2190,2020-07,Haiti,AMRO,1531,209881,55,4229
2191,2020-08,Haiti,AMRO,831,242437,42,5783
2192,2020-09,Haiti,AMRO,531,254840,26,6527
2193,2020-10,Haiti,AMRO,314,276326,5,7145
2194,2020-11,Haiti,AMRO,218,275045,0,6960
2195,2020-12,Haiti,AMRO,727,297597,4,7254
2196,2021-01,Haiti,AMRO,1534,330664,9,7422
2197,2021-02,Haiti,AMRO,897,337607,5,6903
2198,2021-03,Haiti,AMRO,328,391885,1,7764
2199,2021-04,Haiti,AMRO,298,386535,3,7542
2200,2021-05,Haiti,AMRO,1655,420591,65,8577
2201,2021-06,Haiti,AMRO,4026,503700,124,11021
2202,2021-07,Haiti,AMRO,1466,606697,115,15643
2203,2021-08,Haiti,AMRO,738,640052,28,17916
2204,2021-09,Haiti,AMRO,1031,641008,29,17976
2205,2021-10,Haiti,AMRO,2032,717230,62,20254
2206,2021-11,Haiti,AMRO,1261,739728,61,21366
2207,2021-12,Haiti,AMRO,642,437440,27,12862
2208,2020-01,Holy See,EURO,0,0,0,0
2209,2020-02,Holy See,EURO,0,0,0,0
2210,2020-03,Holy See,EURO,6,47,0,0
2211,2020-04,Holy See,EURO,4,242,0,0
2212,2020-05,Holy See,EURO,2,366,0,0
2213,2020-06,Holy See,EURO,0,360,0,0
2214,2020-07,Holy See,EURO,0,372,0,0
2215,2020-08,Holy See,EURO,0,372,0,0
2216,2020-09,Holy See,EURO,0,360,0,0
2217,2020-10,Holy See,EURO,14,617,0,0
2218,2020-11,Holy See,EURO,0,780,0,0
2219,2020-12,Holy See,EURO,0,806,0,0
2220,2021-01,Holy See,EURO,0,806,0,0
2221,2021-02,Holy See,EURO,0,728,0,0
2222,2021-03,Holy See,EURO,0,806,0,0
2223,2021-04,Holy See,EURO,0,780,0,0
2224,2021-05,Holy See,EURO,0,806,0,0
2225,2021-06,Holy See,EURO,0,780,0,0
2226,2021-07,Holy See,EURO,0,806,0,0
2227,2021-08,Holy See,EURO,0,806,0,0
2228,2021-09,Holy See,EURO,0,780,0,0
2229,2021-10,Holy See,EURO,0,806,0,0
2230,2021-11,Holy See,EURO,0,780,0,0
2231,2021-12,Holy See,EURO,0,442,0,0
2232,2020-01,Honduras,AMRO,0,0,0,0
2233,2020-02,Honduras,AMRO,0,0,0,0
2234,2020-03,Honduras,AMRO,139,712,2,7
2235,2020-04,Honduras,AMRO,599,12610,64,1026
2236,2020-05,Honduras,AMRO,4148,78225,133,4075
2237,2020-06,Honduras,AMRO,13196,289647,280,9606
2238,2020-07,Honduras,AMRO,22862,930258,780,25772
2239,2020-08,Honduras,AMRO,18701,1547036,583,48206
2240,2020-09,Honduras,AMRO,15892,2043633,459,62770
2241,2020-10,Honduras,AMRO,20613,2664065,360,78210
2242,2020-11,Honduras,AMRO,11363,3065465,244,83995
2243,2020-12,Honduras,AMRO,13399,3547572,206,92889
2244,2021-01,Honduras,AMRO,25198,4101098,464,103179
2245,2021-02,Honduras,AMRO,22801,4445084,542,107680
2246,2021-03,Honduras,AMRO,19064,5532751,468,135081
2247,2021-04,Honduras,AMRO,21515,5941614,638,146184
2248,2021-05,Honduras,AMRO,27462,6963830,1073,180879
2249,2021-06,Honduras,AMRO,23379,7450034,626,199224
2250,2021-07,Honduras,AMRO,34230,8597200,871,228037
2251,2021-08,Honduras,AMRO,40837,9818698,1039,259244
2252,2021-09,Honduras,AMRO,29861,10595580,923,280502
2253,2021-10,Honduras,AMRO,10122,11509892,485,311564
2254,2021-11,Honduras,AMRO,2507,11306769,163,310380
2255,2021-12,Honduras,AMRO,797,6431705,21,177078
2256,2020-01,Hungary,EURO,0,0,0,0
2257,2020-02,Hungary,EURO,0,0,0,0
2258,2020-03,Hungary,EURO,492,3491,16,113
2259,2020-04,Hungary,EURO,2283,48798,296,4456
2260,2020-05,Hungary,EURO,1092,106682,212,13609
2261,2020-06,Hungary,EURO,278,121413,61,16771
2262,2020-07,Hungary,EURO,360,133227,11,18388
2263,2020-08,Hungary,EURO,1456,153086,18,18802
2264,2020-09,Hungary,EURO,20500,442599,151,19981
2265,2020-10,Hungary,EURO,48860,1426275,985,35632
2266,2020-11,Hungary,EURO,141801,4340462,3073,95473
2267,2020-12,Hungary,EURO,105392,8774928,4714,229109
2268,2021-01,Hungary,EURO,45072,10794651,2987,346855
2269,2021-02,Hungary,EURO,61013,10954073,2450,384874
2270,2021-03,Hungary,EURO,223834,16553070,5763,543043
2271,2021-04,Hungary,EURO,126915,21975323,6803,733442
2272,2021-05,Hungary,EURO,25190,24673568,2194,898979
2273,2021-06,Hungary,EURO,3590,24207963,258,897493
2274,2021-07,Hungary,EURO,1363,25071230,34,930343
